task_id,tokenizer,language,token_count,char_count,category,difficulty
MIG-P2-A-A-CND-0034v59-07537151,tokenizer_v03,toke,6,71,A-CND,2
MIG-P2-A-A-CND-0035v52-d4847f10,tokenizer_v03,toke,24,267,A-CND,2
MIG-P2-A-A-CND-0039v18-7b71273a,tokenizer_v03,toke,24,148,A-CND,2
MIG-P2-A-A-CND-0044v13-2380a8e3,tokenizer_v03,toke,52,247,A-CND,2
MIG-P2-A-A-CND-0051v1-5c505ede,tokenizer_v03,toke,31,156,A-CND,2
MIG-P2-A-A-CND-0051v38-9ea196b9,tokenizer_v03,toke,38,178,A-CND,2
MIG-P2-A-A-CND-0078v23-18671631,tokenizer_v03,toke,27,193,A-CND,2
MIG-P2-A-A-CND-0097v24-25d4955c,tokenizer_v03,toke,20,114,A-CND,2
MIG-P2-A-A-MTH-0004v39-49269e9b,tokenizer_v03,toke,17,116,A-MTH,2
MIG-P2-A-A-MTH-0037v23-24c04434,tokenizer_v03,toke,17,128,A-MTH,2
MIG-P2-A-A-MTH-0039v21-19d018a1,tokenizer_v03,toke,7,37,A-MTH,2
MIG-P2-A-A-MTH-0039v4-404e4422,tokenizer_v03,toke,9,70,A-MTH,2
MIG-P2-A-A-MTH-0040v26-08958192,tokenizer_v03,toke,12,135,A-MTH,2
MIG-P2-A-A-MTH-0042v42-b246a5bd,tokenizer_v03,toke,19,129,A-MTH,2
MIG-P2-A-A-MTH-0047v46-410872d5,tokenizer_v03,toke,27,156,A-MTH,2
MIG-P2-A-A-MTH-0048v28-b6993bae,tokenizer_v03,toke,77,286,A-MTH,2
MIG-P2-A-A-MTH-0050v45-a689613c,tokenizer_v03,toke,34,172,A-MTH,2
MIG-P2-A-A-MTH-0063v45-aeefdf19,tokenizer_v03,toke,22,239,A-MTH,2
MIG-P2-A-A-MTH-0068v20-6618397e,tokenizer_v03,toke,58,396,A-MTH,2
MIG-P2-A-A-MTH-0069v19-695e76dc,tokenizer_v03,toke,29,175,A-MTH,2
MIG-P2-A-A-MTH-0072v42-c8d759e2,tokenizer_v03,toke,20,146,A-MTH,2
MIG-P2-A-A-MTH-0083v2-627dd976,tokenizer_v03,toke,47,171,A-MTH,2
MIG-P2-A-A-MTH-0085v18-2cfb7d84,tokenizer_v03,toke,54,202,A-MTH,2
MIG-P2-A-A-MTH-0086v7-8f36e7b8,tokenizer_v03,toke,23,96,A-MTH,2
MIG-P2-A-A-MTH-0108v13-3cb3cc13,tokenizer_v03,toke,30,223,A-MTH,2
MIG-P2-A-A-MTH-0108v16-9047b806,tokenizer_v03,toke,38,195,A-MTH,2
MIG-P2-A-A-MTH-0116v26-1fd6fb1a,tokenizer_v03,toke,19,102,A-MTH,2
MIG-P2-A-A-SRT-0003v19-3b9be894,tokenizer_v03,toke,41,321,A-SRT,2
MIG-P2-A-A-SRT-0006v56-e6aa959b,tokenizer_v03,toke,44,357,A-SRT,2
MIG-P2-A-A-SRT-0007v39-4ba3035e,tokenizer_v03,toke,43,249,A-SRT,2
MIG-P2-A-A-SRT-0020v53-ec8dd469,tokenizer_v03,toke,69,365,A-SRT,2
MIG-P2-A-A-SRT-0023v4-0062cf5a,tokenizer_v03,toke,14,122,A-SRT,2
MIG-P2-A-A-SRT-0023v60-c30f8c00,tokenizer_v03,toke,13,144,A-SRT,2
MIG-P2-A-A-SRT-0024v49-af6234f8,tokenizer_v03,toke,11,101,A-SRT,2
MIG-P2-A-A-SRT-0024v58-20099721,tokenizer_v03,toke,11,117,A-SRT,2
MIG-P2-A-A-SRT-0025v16-1d3bf000,tokenizer_v03,toke,23,181,A-SRT,2
MIG-P2-A-A-SRT-0029v48-7d3bc71a,tokenizer_v03,toke,37,242,A-SRT,2
MIG-P2-A-A-SRT-0040v18-70357253,tokenizer_v03,toke,49,372,A-SRT,2
MIG-P2-A-A-SRT-0065v2-1a9f9974,tokenizer_v03,toke,31,201,A-SRT,2
MIG-P2-A-A-SRT-0066v19-eb81fcb7,tokenizer_v03,toke,54,365,A-SRT,2
MIG-P2-A-A-SRT-0084v17-44ea7a4a,tokenizer_v03,toke,68,416,A-SRT,2
MIG-P2-A-A-SRT-0098v27-f911f1fc,tokenizer_v03,toke,58,273,A-SRT,2
MIG-P2-A-A-STR-0003v11-d23bf18e,tokenizer_v03,toke,60,331,A-STR,2
MIG-P2-A-A-STR-0027v82-517bed3c,tokenizer_v03,toke,10,66,A-STR,2
MIG-P2-A-A-STR-0028v78-0e07a50c,tokenizer_v03,toke,82,374,A-STR,2
MIG-P2-A-A-STR-0030v56-e095c21a,tokenizer_v03,toke,43,329,A-STR,2
MIG-P2-A-A-STR-0032v34-1c7e052f,tokenizer_v03,toke,18,76,A-STR,2
MIG-P2-A-A-STR-0033v32-244d6ffc,tokenizer_v03,toke,38,242,A-STR,2
MIG-P2-A-A-STR-0046v37-5a720218,tokenizer_v03,toke,63,295,A-STR,2
MIG-P2-A-A-STR-0052v35-8e4b0988,tokenizer_v03,toke,59,247,A-STR,2
MIG-P2-A-A-STR-0056v1-0c1b6949,tokenizer_v03,toke,39,222,A-STR,2
MIG-P2-A-A-STR-0066v11-2b170eef,tokenizer_v03,toke,170,635,A-STR,2
MIG-P2-A-A-STR-0070v15-2feca867,tokenizer_v03,toke,88,404,A-STR,2
MIG-P2-A-A-STR-0074v7-4696e45d,tokenizer_v03,toke,70,306,A-STR,2
MIG-P2-A-A-STR-0077v20-cbaead5a,tokenizer_v03,toke,66,308,A-STR,2
MIG-P2-A-A-STR-0089v30-08ec95b3,tokenizer_v03,toke,37,222,A-STR,2
MIG-P2-B-D-CFG-0003v306-8f80e8fb,tokenizer_v03,toke,50,286,D-CFG,2
MIG-P2-B-D-CFG-0004v303-01e53bc8,tokenizer_v03,toke,23,135,D-CFG,2
MIG-P2-B-D-CFG-0004v305-76249577,tokenizer_v03,toke,30,136,D-CFG,2
MIG-P2-B-D-CFG-0004v359-b5e6239f,tokenizer_v03,toke,31,170,D-CFG,2
MIG-P2-B-D-CFG-0005v353-e1a5e3c3,tokenizer_v03,toke,36,161,D-CFG,2
MIG-P2-B-D-CFG-0006v309-dbfc914d,tokenizer_v03,toke,62,246,D-CFG,2
MIG-P2-B-D-CFG-0006v321-78fa5c0b,tokenizer_v03,toke,31,196,D-CFG,2
MIG-P2-B-D-CFG-0007v352-0f6e22a3,tokenizer_v03,toke,56,259,D-CFG,2
MIG-P2-B-D-CFG-0009v325-467d8fd6,tokenizer_v03,toke,11,57,D-CFG,2
MIG-P2-B-D-CFG-0009v355-d2eb8205,tokenizer_v03,toke,20,139,D-CFG,2
MIG-P2-B-D-CFG-0014v360-17471713,tokenizer_v03,toke,49,234,D-CFG,2
MIG-P2-B-D-CFG-0015v293-32e2b410,tokenizer_v03,toke,43,230,D-CFG,2
MIG-P2-B-D-CFG-0015v326-4bbca610,tokenizer_v03,toke,19,136,D-CFG,2
MIG-P2-B-D-CFG-0015v358-137b329a,tokenizer_v03,toke,34,259,D-CFG,2
MIG-P2-B-D-CFG-0016v322-52d734a6,tokenizer_v03,toke,18,138,D-CFG,2
MIG-P2-B-D-CFG-0016v331-1cb9caf9,tokenizer_v03,toke,29,152,D-CFG,2
MIG-P2-B-D-CFG-0017v317-a2d78110,tokenizer_v03,toke,41,197,D-CFG,2
MIG-P2-B-D-CFG-0017v354-af88686b,tokenizer_v03,toke,27,149,D-CFG,2
MIG-P2-B-D-CFG-0017v361-09adc8ec,tokenizer_v03,toke,31,160,D-CFG,2
MIG-P2-B-D-CFG-0018v339-9d0216cd,tokenizer_v03,toke,32,136,D-CFG,2
MIG-P2-B-D-CFG-0018v347-4a6e4aba,tokenizer_v03,toke,58,251,D-CFG,2
MIG-P2-B-D-CLI-0005v238-79c32f52,tokenizer_v03,toke,50,275,D-CLI,2
MIG-P2-B-D-CLI-0006v234-0bce5989,tokenizer_v03,toke,23,129,D-CLI,2
MIG-P2-B-D-CLI-0007v283-d0929b7c,tokenizer_v03,toke,54,250,D-CLI,2
MIG-P2-B-D-CLI-0008v234-e295ddbc,tokenizer_v03,toke,112,448,D-CLI,2
MIG-P2-B-D-CLI-0009v255-57d2b57e,tokenizer_v03,toke,36,189,D-CLI,2
MIG-P2-B-D-CLI-0010v265-0089a60a,tokenizer_v03,toke,46,234,D-CLI,2
MIG-P2-B-D-CLI-0013v238-81d3a3f8,tokenizer_v03,toke,73,292,D-CLI,2
MIG-P2-B-D-CLI-0013v280-21f5adca,tokenizer_v03,toke,87,307,D-CLI,2
MIG-P2-B-D-CLI-0014v274-592e1717,tokenizer_v03,toke,104,374,D-CLI,2
MIG-P2-B-D-CLI-0016v270-3025e72b,tokenizer_v03,toke,23,88,D-CLI,2
MIG-P2-B-D-CLI-0016v278-ae52b8ba,tokenizer_v03,toke,28,116,D-CLI,2
MIG-P2-B-D-CLI-0016v282-bdf817f1,tokenizer_v03,toke,27,104,D-CLI,2
MIG-P2-B-D-CLI-0017v274-ed94674e,tokenizer_v03,toke,27,117,D-CLI,2
MIG-P2-B-D-CLI-0018v270-e718052b,tokenizer_v03,toke,143,482,D-CLI,2
MIG-P2-B-D-CLI-0022v265-5cbbd599,tokenizer_v03,toke,36,108,D-CLI,2
MIG-P2-B-D-CLI-0024v241-103fab47,tokenizer_v03,toke,18,61,D-CLI,2
MIG-P2-B-D-CRY-0003v261-698bf164,tokenizer_v03,toke,72,284,D-CRY,2
MIG-P2-B-D-CRY-0006v232-990b7eb9,tokenizer_v03,toke,50,183,D-CRY,2
MIG-P2-B-D-CRY-0006v249-cc82b861,tokenizer_v03,toke,28,179,D-CRY,2
MIG-P2-B-D-CRY-0006v280-f8103207,tokenizer_v03,toke,62,282,D-CRY,2
MIG-P2-B-D-CRY-0008v232-1c78e288,tokenizer_v03,toke,35,152,D-CRY,2
MIG-P2-B-D-CRY-0008v235-64734bfb,tokenizer_v03,toke,55,257,D-CRY,2
MIG-P2-B-D-CRY-0008v266-500af4a7,tokenizer_v03,toke,51,251,D-CRY,2
MIG-P2-B-D-CRY-0008v284-3c28ddd2,tokenizer_v03,toke,89,305,D-CRY,2
MIG-P2-B-D-CRY-0011v261-0ef0fb1b,tokenizer_v03,toke,35,151,D-CRY,2
MIG-P2-B-D-CRY-0011v265-5aab77e7,tokenizer_v03,toke,13,81,D-CRY,2
MIG-P2-B-D-CRY-0012v248-a45f9e25,tokenizer_v03,toke,24,98,D-CRY,2
MIG-P2-B-D-CRY-0015v233-7b8394f7,tokenizer_v03,toke,31,186,D-CRY,2
MIG-P2-B-D-CRY-0018v267-ec102dd0,tokenizer_v03,toke,41,206,D-CRY,2
MIG-P2-B-D-CRY-0023v273-be7b4a51,tokenizer_v03,toke,21,146,D-CRY,2
MIG-P2-B-D-CRY-0024v231-ef799997,tokenizer_v03,toke,22,195,D-CRY,2
MIG-P2-B-D-CRY-0024v250-de2d5cc8,tokenizer_v03,toke,27,209,D-CRY,2
MIG-P2-B-D-DAT-0002v215-795c142a,tokenizer_v03,toke,71,374,D-DAT,2
MIG-P2-B-D-DAT-0002v226-bdc6ac15,tokenizer_v03,toke,28,134,D-DAT,2
MIG-P2-B-D-DAT-0002v233-6953d039,tokenizer_v03,toke,58,261,D-DAT,2
MIG-P2-B-D-DAT-0008v219-afca7ba9,tokenizer_v03,toke,20,194,D-DAT,2
MIG-P2-B-D-DAT-0011v260-4218a520,tokenizer_v03,toke,25,187,D-DAT,2
MIG-P2-B-D-DAT-0012v260-40d6e501,tokenizer_v03,toke,16,110,D-DAT,2
MIG-P2-B-D-DAT-0016v231-9c55c629,tokenizer_v03,toke,42,228,D-DAT,2
MIG-P2-B-D-DAT-0016v249-a406dfc4,tokenizer_v03,toke,23,82,D-DAT,2
MIG-P2-B-D-DAT-0022v214-5129e0d9,tokenizer_v03,toke,69,414,D-DAT,2
MIG-P2-B-D-DAT-0024v225-21f80817,tokenizer_v03,toke,25,161,D-DAT,2
MIG-P2-B-D-FIO-0002v379-199aa5a0,tokenizer_v03,toke,44,220,D-FIO,2
MIG-P2-B-D-FIO-0005v352-8fabc9a6,tokenizer_v03,toke,32,154,D-FIO,2
MIG-P2-B-D-FIO-0006v376-09e089e5,tokenizer_v03,toke,26,123,D-FIO,2
MIG-P2-B-D-FIO-0007v319-7305c7e8,tokenizer_v03,toke,36,269,D-FIO,2
MIG-P2-B-D-FIO-0007v379-20b5f9c7,tokenizer_v03,toke,23,138,D-FIO,2
MIG-P2-B-D-FIO-0010v320-88acb6f9,tokenizer_v03,toke,25,105,D-FIO,2
MIG-P2-B-D-FIO-0010v374-f2afddb2,tokenizer_v03,toke,64,327,D-FIO,2
MIG-P2-B-D-FIO-0011v355-7b964ad5,tokenizer_v03,toke,63,255,D-FIO,2
MIG-P2-B-D-FIO-0012v318-8e9820e8,tokenizer_v03,toke,57,319,D-FIO,2
MIG-P2-B-D-FIO-0013v310-85110f2e,tokenizer_v03,toke,64,399,D-FIO,2
MIG-P2-B-D-FIO-0013v313-5e9cf1fb,tokenizer_v03,toke,58,262,D-FIO,2
MIG-P2-B-D-FIO-0013v374-e5b44242,tokenizer_v03,toke,28,160,D-FIO,2
MIG-P2-B-D-FIO-0014v336-72972580,tokenizer_v03,toke,45,218,D-FIO,2
MIG-P2-B-D-FIO-0014v362-e89d5150,tokenizer_v03,toke,62,334,D-FIO,2
MIG-P2-B-D-FIO-0016v371-ba28ac96,tokenizer_v03,toke,44,169,D-FIO,2
MIG-P2-B-D-FIO-0018v312-63f385af,tokenizer_v03,toke,33,142,D-FIO,2
MIG-P2-B-D-FIO-0018v331-bd4e61c9,tokenizer_v03,toke,114,530,D-FIO,2
MIG-P2-B-D-NET-0001v310-54f88a7b,tokenizer_v03,toke,42,253,D-NET,2
MIG-P2-B-D-NET-0003v281-faca71e6,tokenizer_v03,toke,74,278,D-NET,2
MIG-P2-B-D-NET-0004v342-8aadac55,tokenizer_v03,toke,89,522,D-NET,2
MIG-P2-B-D-NET-0006v301-8935d440,tokenizer_v03,toke,93,390,D-NET,2
MIG-P2-B-D-NET-0006v328-3e70884f,tokenizer_v03,toke,89,384,D-NET,2
MIG-P2-B-D-NET-0011v282-f9c0c6a9,tokenizer_v03,toke,82,440,D-NET,2
MIG-P2-B-D-NET-0011v320-804c83b1,tokenizer_v03,toke,39,185,D-NET,2
MIG-P2-B-D-NET-0013v313-1073206f,tokenizer_v03,toke,34,167,D-NET,2
MIG-P2-B-D-NET-0013v322-c854f5f5,tokenizer_v03,toke,32,197,D-NET,2
MIG-P2-B-D-NET-0013v329-939624dc,tokenizer_v03,toke,77,345,D-NET,2
MIG-P2-B-D-NET-0015v325-843708ad,tokenizer_v03,toke,13,46,D-NET,2
MIG-P2-B-D-NET-0017v319-2eece785,tokenizer_v03,toke,15,66,D-NET,2
MIG-P2-B-D-NET-0018v322-ae4d934a,tokenizer_v03,toke,63,279,D-NET,2
MIG-P2-B-D-NET-0020v316-7d750f1c,tokenizer_v03,toke,44,235,D-NET,2
MIG-P2-B-D-NET-0020v342-34df5d4e,tokenizer_v03,toke,89,379,D-NET,2
MIG-P2-B-D-TST-0002v250-cbd4628c,tokenizer_v03,toke,23,109,D-TST,2
MIG-P2-B-D-TST-0002v265-acfe291b,tokenizer_v03,toke,7,44,D-TST,2
MIG-P2-B-D-TST-0002v270-db71ba13,tokenizer_v03,toke,24,193,D-TST,2
MIG-P2-B-D-TST-0003v245-622ce171,tokenizer_v03,toke,68,351,D-TST,2
MIG-P2-B-D-TST-0004v242-2e8154bf,tokenizer_v03,toke,10,94,D-TST,2
MIG-P2-B-D-TST-0007v272-bb002a3e,tokenizer_v03,toke,12,82,D-TST,2
MIG-P2-B-D-TST-0015v268-801bc724,tokenizer_v03,toke,29,234,D-TST,2
MIG-P2-B-D-TST-0019v245-0707d0f2,tokenizer_v03,toke,11,134,D-TST,2
MIG-P2-B-D-TST-0019v257-16c417b7,tokenizer_v03,toke,22,143,D-TST,2
MIG-P2-B-D-TST-0021v268-b52bd1bc,tokenizer_v03,toke,18,172,D-TST,2
MIG-P2-B-D-TST-0022v254-6bee1db8,tokenizer_v03,toke,15,60,D-TST,2
MIG-P2-B-D-TST-0023v242-fa54d782,tokenizer_v03,toke,25,98,D-TST,2
MIG-P2-B-D-WEB-0002v213-797460ee,tokenizer_v03,toke,103,395,D-WEB,2
MIG-P2-B-D-WEB-0007v243-5e0cbdbf,tokenizer_v03,toke,65,301,D-WEB,2
MIG-P2-B-D-WEB-0008v232-da6994f4,tokenizer_v03,toke,68,236,D-WEB,2
MIG-P2-B-D-WEB-0008v246-78fe17d1,tokenizer_v03,toke,71,235,D-WEB,2
MIG-P2-B-D-WEB-0010v251-0751b4cc,tokenizer_v03,toke,38,140,D-WEB,2
MIG-P2-B-D-WEB-0011v214-77df7b1e,tokenizer_v03,toke,49,259,D-WEB,2
MIG-P2-B-D-WEB-0014v206-9dd1dd17,tokenizer_v03,toke,94,393,D-WEB,2
MIG-P2-B-D-WEB-0015v227-65b0fef3,tokenizer_v03,toke,59,245,D-WEB,2
MIG-P2-B-D-WEB-0020v249-b7da0e52,tokenizer_v03,toke,47,209,D-WEB,2
MIG-P2-B-D-WEB-0022v232-55baa0ea,tokenizer_v03,toke,43,181,D-WEB,2
MIG-P2-B-D-WEB-0024v212-8082c866,tokenizer_v03,toke,39,233,D-WEB,2
MIG-P2-B-D-WEB-0027v235-e7acc931,tokenizer_v03,toke,24,75,D-WEB,2
A-ARR-0001v7,sp8k,toke,116,245,A-ARR,1
A-ARR-0003v63,sp8k,toke,73,165,A-ARR,1
A-ARR-0005v10,sp8k,toke,137,288,A-ARR,1
A-ARR-0006v23,sp8k,toke,114,253,A-ARR,1
A-ARR-0007v18,sp8k,toke,44,93,A-ARR,1
A-ARR-0008v69,sp8k,toke,57,125,A-ARR,1
A-ARR-0009v4,sp8k,toke,100,196,A-ARR,1
A-ARR-0010v41,sp8k,toke,57,109,A-ARR,1
A-ARR-0011v61,sp8k,toke,111,218,A-ARR,1
A-ARR-0011v63,sp8k,toke,92,192,A-ARR,1
A-ARR-0014v66,sp8k,toke,94,205,A-ARR,1
A-ARR-0015v55,sp8k,toke,51,112,A-ARR,1
A-ARR-0017v1,sp8k,toke,74,144,A-ARR,1
A-ARR-0018v28,sp8k,toke,101,197,A-ARR,1
A-ARR-0018v54,sp8k,toke,135,295,A-ARR,1
A-ARR-0018v68,sp8k,toke,88,197,A-ARR,1
A-ARR-0021v1,sp8k,toke,63,126,A-ARR,1
A-ARR-0021v29,sp8k,toke,137,299,A-ARR,1
A-ARR-0022v58,sp8k,toke,167,358,A-ARR,1
A-ARR-0024v21,sp8k,toke,133,304,A-ARR,1
A-ARR-0025v57,sp8k,toke,133,268,A-ARR,1
A-ARR-0026v17,sp8k,toke,110,234,A-ARR,1
A-ARR-0027v10,sp8k,toke,80,168,A-ARR,1
A-ARR-0028v31,sp8k,toke,123,271,A-ARR,1
A-ARR-0028v38,sp8k,toke,74,155,A-ARR,1
A-ARR-0031v64,sp8k,toke,44,90,A-ARR,1
A-ARR-0032v15,sp8k,toke,61,140,A-ARR,1
A-ARR-0032v21,sp8k,toke,119,255,A-ARR,1
A-ARR-0032v46,sp8k,toke,218,451,A-ARR,1
A-ARR-0033,sp8k,toke,126,244,A-ARR,1
A-ARR-0033v2,sp8k,toke,91,201,A-ARR,1
A-ARR-0033v26,sp8k,toke,131,281,A-ARR,1
A-ARR-0034v28,sp8k,toke,88,201,A-ARR,1
A-ARR-0035v20,sp8k,toke,122,267,A-ARR,2
A-ARR-0035v41,sp8k,toke,188,399,A-ARR,2
A-ARR-0035v54,sp8k,toke,90,186,A-ARR,2
A-ARR-0037v61,sp8k,toke,207,451,A-ARR,2
A-ARR-0041v65,sp8k,toke,75,157,A-ARR,2
A-ARR-0041v69,sp8k,toke,73,155,A-ARR,2
A-ARR-0042v45,sp8k,toke,156,363,A-ARR,2
A-ARR-0042v57,sp8k,toke,73,162,A-ARR,2
A-ARR-0042v63,sp8k,toke,132,316,A-ARR,2
A-ARR-0043v6,sp8k,toke,123,285,A-ARR,2
A-ARR-0044v11,sp8k,toke,73,164,A-ARR,2
A-ARR-0045v8,sp8k,toke,211,452,A-ARR,2
A-ARR-0046v39,sp8k,toke,232,490,A-ARR,2
A-ARR-0047v22,sp8k,toke,118,253,A-ARR,2
A-ARR-0047v68,sp8k,toke,67,138,A-ARR,2
A-ARR-0048v3,sp8k,toke,118,263,A-ARR,2
A-ARR-0048v44,sp8k,toke,150,349,A-ARR,2
A-ARR-0049v13,sp8k,toke,84,189,A-ARR,2
A-ARR-0049v40,sp8k,toke,72,150,A-ARR,2
A-ARR-0049v66,sp8k,toke,76,160,A-ARR,2
A-ARR-0051v63,sp8k,toke,114,250,A-ARR,2
A-ARR-0052v53,sp8k,toke,198,406,A-ARR,2
A-ARR-0052v63,sp8k,toke,114,243,A-ARR,2
A-ARR-0056v65,sp8k,toke,200,408,A-ARR,2
A-ARR-0057v15,sp8k,toke,252,518,A-ARR,2
A-ARR-0058v13,sp8k,toke,123,250,A-ARR,2
A-ARR-0058v24,sp8k,toke,133,261,A-ARR,2
A-ARR-0063v46,sp8k,toke,132,278,A-ARR,2
A-ARR-0066v24,sp8k,toke,138,298,A-ARR,2
A-ARR-0066v53,sp8k,toke,70,137,A-ARR,2
A-ARR-0066v9,sp8k,toke,70,129,A-ARR,2
A-ARR-0067v66,sp8k,toke,70,156,A-ARR,2
A-ARR-0068v30,sp8k,toke,205,414,A-ARR,2
A-ARR-0069v8,sp8k,toke,186,393,A-ARR,2
A-ARR-0071v8,sp8k,toke,273,538,A-ARR,2
A-ARR-0072v13,sp8k,toke,92,203,A-ARR,2
A-ARR-0072v19,sp8k,toke,221,435,A-ARR,2
A-ARR-0072v2,sp8k,toke,145,303,A-ARR,2
A-ARR-0073v68,sp8k,toke,233,493,A-ARR,2
A-ARR-0074v36,sp8k,toke,180,381,A-ARR,2
A-ARR-0076v10,sp8k,toke,66,135,A-ARR,3
A-ARR-0076v30,sp8k,toke,154,318,A-ARR,3
A-ARR-0076v62,sp8k,toke,91,199,A-ARR,3
A-ARR-0076v8,sp8k,toke,127,292,A-ARR,3
A-ARR-0077v34,sp8k,toke,91,197,A-ARR,3
A-ARR-0077v36,sp8k,toke,91,199,A-ARR,3
A-ARR-0078v35,sp8k,toke,136,288,A-ARR,3
A-ARR-0078v57,sp8k,toke,171,359,A-ARR,3
A-ARR-0079v20,sp8k,toke,260,541,A-ARR,3
A-ARR-0079v49,sp8k,toke,100,192,A-ARR,3
A-ARR-0080v55,sp8k,toke,310,679,A-ARR,3
A-ARR-0080v58,sp8k,toke,199,440,A-ARR,3
A-ARR-0081v16,sp8k,toke,139,291,A-ARR,3
A-ARR-0081v23,sp8k,toke,245,509,A-ARR,3
A-ARR-0081v30,sp8k,toke,104,223,A-ARR,3
A-ARR-0081v64,sp8k,toke,100,198,A-ARR,3
A-ARR-0081v66,sp8k,toke,230,471,A-ARR,3
A-ARR-0082v45,sp8k,toke,160,359,A-ARR,3
A-ARR-0084v35,sp8k,toke,160,335,A-ARR,3
A-ARR-0084v55,sp8k,toke,294,626,A-ARR,3
A-ARR-0084v62,sp8k,toke,216,443,A-ARR,3
A-ARR-0086,sp8k,toke,132,297,A-ARR,3
A-ARR-0086v45,sp8k,toke,297,613,A-ARR,3
A-ARR-0086v57,sp8k,toke,199,417,A-ARR,3
A-ARR-0087v1,sp8k,toke,157,335,A-ARR,3
A-ARR-0087v12,sp8k,toke,259,599,A-ARR,3
A-ARR-0088v12,sp8k,toke,116,270,A-ARR,3
A-ARR-0088v13,sp8k,toke,116,239,A-ARR,3
A-ARR-0088v33,sp8k,toke,171,364,A-ARR,3
A-ARR-0090v13,sp8k,toke,164,349,A-ARR,3
A-ARR-0091v64,sp8k,toke,136,307,A-ARR,2
A-ARR-0092v1,sp8k,toke,130,315,A-ARR,2
A-ARR-0092v19,sp8k,toke,185,439,A-ARR,2
A-ARR-0094v16,sp8k,toke,140,335,A-ARR,2
A-ARR-0094v17,sp8k,toke,181,419,A-ARR,2
A-ARR-0096v36,sp8k,toke,174,450,A-ARR,2
A-ARR-0096v66,sp8k,toke,134,335,A-ARR,2
A-ARR-0099v32,sp8k,toke,123,294,A-ARR,2
A-ARR-0103,sp8k,toke,118,238,A-ARR,2
A-ARR-0105v25,sp8k,toke,90,186,A-ARR,2
A-ARR-0105v37,sp8k,toke,160,315,A-ARR,2
A-ARR-0105v67,sp8k,toke,81,171,A-ARR,2
A-ARR-0107v49,sp8k,toke,93,179,A-ARR,2
A-ARR-0108v11,sp8k,toke,214,444,A-ARR,2
A-ARR-0112v42,sp8k,toke,206,469,A-ARR,2
A-ARR-0112v52,sp8k,toke,216,442,A-ARR,2
A-ARR-0113v39,sp8k,toke,82,213,A-ARR,3
A-ARR-0114v12,sp8k,toke,145,358,A-ARR,3
A-ARR-0116v40,sp8k,toke,127,264,A-ARR,2
A-ARR-0116v59,sp8k,toke,70,169,A-ARR,2
A-ARR-0117v38,sp8k,toke,127,291,A-ARR,2
A-ARR-0117v40,sp8k,toke,108,257,A-ARR,2
A-ARR-0117v9,sp8k,toke,70,147,A-ARR,2
A-ARR-0118v9,sp8k,toke,63,137,A-ARR,2
A-ARR-0119v6,sp8k,toke,123,262,A-ARR,3
A-CND-0005v22,sp8k,toke,107,205,A-CND,1
A-CND-0008v82,sp8k,toke,160,290,A-CND,1
A-CND-0012v42,sp8k,toke,80,156,A-CND,1
A-CND-0013v51,sp8k,toke,141,326,A-CND,1
A-CND-0014v38,sp8k,toke,40,82,A-CND,1
A-CND-0015v75,sp8k,toke,81,187,A-CND,1
A-CND-0017v20,sp8k,toke,104,233,A-CND,1
A-CND-0020v70,sp8k,toke,111,242,A-CND,1
A-CND-0024v9,sp8k,toke,93,204,A-CND,1
A-CND-0029v44,sp8k,toke,126,285,A-CND,1
A-CND-0029v48,sp8k,toke,59,117,A-CND,1
A-CND-0032v49,sp8k,toke,86,185,A-CND,1
A-CND-0034v67,sp8k,toke,146,315,A-CND,1
A-CND-0038v23,sp8k,toke,133,291,A-CND,1
A-CND-0040v16,sp8k,toke,78,156,A-CND,2
A-CND-0040v83,sp8k,toke,89,184,A-CND,2
A-CND-0041v48,sp8k,toke,162,348,A-CND,2
A-CND-0041v66,sp8k,toke,128,288,A-CND,2
A-CND-0042v25,sp8k,toke,107,225,A-CND,2
A-CND-0042v37,sp8k,toke,78,153,A-CND,2
A-CND-0042v41,sp8k,toke,68,121,A-CND,2
A-CND-0043v16,sp8k,toke,129,266,A-CND,2
A-CND-0043v45,sp8k,toke,155,309,A-CND,2
A-CND-0043v48,sp8k,toke,128,256,A-CND,2
A-CND-0043v72,sp8k,toke,140,271,A-CND,2
A-CND-0044,sp8k,toke,101,159,A-CND,2
A-CND-0044v21,sp8k,toke,191,344,A-CND,2
A-CND-0044v36,sp8k,toke,199,374,A-CND,2
A-CND-0044v47,sp8k,toke,138,215,A-CND,2
A-CND-0044v55,sp8k,toke,180,331,A-CND,2
A-CND-0044v8,sp8k,toke,174,335,A-CND,2
A-CND-0046v72,sp8k,toke,116,256,A-CND,2
A-CND-0047v49,sp8k,toke,183,323,A-CND,2
A-CND-0047v71,sp8k,toke,151,276,A-CND,2
A-CND-0048v38,sp8k,toke,165,323,A-CND,2
A-CND-0049v27,sp8k,toke,119,183,A-CND,2
A-CND-0050v18,sp8k,toke,208,448,A-CND,3
A-CND-0050v4,sp8k,toke,295,621,A-CND,3
A-CND-0050v43,sp8k,toke,264,612,A-CND,3
A-CND-0050v44,sp8k,toke,122,267,A-CND,3
A-CND-0050v46,sp8k,toke,127,257,A-CND,3
A-CND-0050v47,sp8k,toke,231,487,A-CND,3
A-CND-0050v58,sp8k,toke,235,478,A-CND,3
A-CND-0050v74,sp8k,toke,339,693,A-CND,3
